iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.0014680028,0.0783203125,0.1,-1.4534620698541403,0.6486888825893402,5e-05,509.1485900878906,1290,0.000681312964297831,628.5408940792083
0,0,0,0,0,0,0.0021684733,0.1279296875,0.1,-1.4478705294430256,0.6435807049274445,5e-05,626.1692504882812,1300,-0.0009425379772437737,656.6324139118194
0,0,0,0,0,0,0.0033467985,0.13671875,0.1,-1.4422564920037986,0.6088023483753204,5e-05,799.956787109375,1310,-0.0007813029587850906,634.6232998847961
0,0,0,0,0,0,0.0011544763,0.09189453125,0.1,-1.4444872207939625,0.6497384309768677,5e-05,604.9578247070312,1320,0.00047225339731085116,624.1311028003693
0,0,0,0,0,0,0.00065798603,0.053515625,0.1,-1.4500063460320234,0.6920802593231201,5e-05,684.5843505859375,1330,0.0003871559238177724,604.6122840404511
0,0,0,0,0,0,0.0012045287,0.0630859375,0.1,-1.4429038666188716,0.6661114394664764,5e-05,579.4661865234375,1340,0.00047701454313937576,612.3230034351349
0,0,0,0,0,0,0.001871218,0.07353515625,0.1,-1.4285108357667924,0.6846705079078674,5e-05,422.05712890625,1350,-0.0016619252332020552,669.2329548358917
0,0,0,0,0,0,0.001479313,0.0875,0.1,-1.460442589968443,0.6039586961269379,5e-05,1017.4275512695312,1360,0.00022297347240964882,497.8156835079193
0,0,0,0,0,0,0.0023718923,0.12509765625,0.1,-1.4308616265654563,0.6506501138210297,5e-05,350.9641418457031,1370,-0.001074154786147119,611.5944529533386
0,0,0,0,0,0,0.0014524937,0.03984375,0.1,-1.4467856161296369,0.6733841001987457,5e-05,729.6389770507812,1380,0.00065465363295516,560.0613717079162
0,0,0,0,0,0,0.0013318486,0.0787109375,0.1,-1.4298667144030333,0.696605920791626,5e-05,554.0013427734375,1390,0.00046183039958123116,601.7049559116364
0,0,0,0,0,0,0.0024941508,0.1111328125,0.1,-1.4230508375912905,0.6866227686405182,5e-05,349.3330383300781,1400,-0.0013914080525864847,593.5486577033996
0,0,0,0,0,0,0.0019817578,0.11220703125,0.1,-1.4207089703530074,0.6597146987915039,5e-05,976.3878173828125,1410,-0.0005253683899354656,602.7263391256332
0,0,0,0,0,0,0.0010555862,0.0658203125,0.1,-1.4155504159629344,0.6759220659732819,5e-05,450.6722717285156,1420,-0.0012461005680961534,628.0194379806519
0,0,0,0,0,0,0.0016077216,0.08427734375,0.1,-1.434225357696414,0.6465090215206146,5e-05,211.18397521972656,1430,0.0012709358386928215,453.69385583400725
0,0,0,0,0,0,0.0018270777,0.10380859375,0.1,-1.4178196083754302,0.6895218193531036,5e-05,549.5558471679688,1440,-0.0013923930542659945,542.4236322402954
